page_id	title	month	month_edits	month_reverts	month_mutual_reverts	month_mutual_reverts_2	month_users	month_users_reg	month_reverting_users	month_mutual_reverting_users	tot_edits	tot_users	n_reverts	tot_edits_reg	tot_users_reg	n_reverts_reg
1496485	5G	201111	15	0	0	0	7	7	0	0	15	7	0	15	7	0
1496485	5G	201201	1	0	0	0	1	1	0	0	16	8	0	16	8	0
1496485	5G	201206	1	0	0	0	1	1	0	0	17	9	0	17	9	0
1496485	5G	201207	1	0	0	0	1	1	0	0	18	10	0	18	10	0
1496485	5G	201209	1	0	0	0	1	0	0	0	19	11	0	18	10	0
1496485	5G	201301	1	0	0	0	1	1	0	0	20	12	0	19	11	0
1496485	5G	201303	2	1	0	0	2	2	1	0	22	14	1	21	13	1
1496485	5G	201307	1	0	0	0	1	1	0	0	23	15	1	22	14	1
1496485	5G	201311	2	0	0	0	2	2	0	0	25	17	1	24	16	1
1496485	5G	201312	1	0	0	0	1	1	0	0	26	18	1	25	17	1
1496485	5G	201401	3	0	0	0	1	1	0	0	29	19	1	28	18	1
1496485	5G	201411	1	0	0	0	1	1	0	0	30	20	1	29	19	1
1496485	5G	201501	3	0	0	0	1	0	0	0	33	21	1	29	19	1
1496485	5G	201504	1	0	0	0	1	1	0	0	34	22	1	30	20	1
1496485	5G	201505	1	0	0	0	1	1	0	0	35	23	1	31	21	1
1496485	5G	201601	1	0	0	0	1	0	0	0	36	24	1	31	21	1
1496485	5G	201610	2	0	0	0	2	1	0	0	38	25	1	32	21	1
1496485	5G	201703	2	1	0	0	2	1	1	0	40	27	2	33	22	1
1496485	5G	201705	1	0	0	0	1	0	0	0	41	28	2	33	22	1
1496485	5G	201709	2	0	0	0	1	1	0	0	43	29	2	35	23	1
1496485	5G	201711	3	0	0	0	3	2	0	0	46	31	2	37	24	1
1496485	5G	201804	2	0	0	0	2	2	0	0	48	33	2	39	26	1
1496485	5G	201806	1	0	0	0	1	1	0	0	49	33	2	40	26	1
72963	ASIC	200410	1	0	0	0	1	0	0	0	1	1	0	0	0	0
72963	ASIC	200412	7	0	0	0	2	1	0	0	8	2	0	5	1	0
72963	ASIC	200507	1	0	0	0	1	1	0	0	9	3	0	6	2	0
72963	ASIC	200508	2	0	0	0	2	2	0	0	11	5	0	8	4	0
72963	ASIC	200511	3	0	0	0	2	2	0	0	14	7	0	11	6	0
72963	ASIC	200512	1	0	0	0	1	1	0	0	15	8	0	12	7	0
72963	ASIC	200601	1	0	0	0	1	1	0	0	16	8	0	13	7	0
72963	ASIC	200602	1	0	0	0	1	1	0	0	17	8	0	14	7	0
72963	ASIC	200605	1	0	0	0	1	1	0	0	18	9	0	15	8	0
72963	ASIC	200606	2	0	0	0	2	1	0	0	20	10	0	16	8	0
72963	ASIC	200607	2	0	0	0	2	2	0	0	22	11	0	18	9	0
72963	ASIC	200610	1	0	0	0	1	1	0	0	23	11	0	19	9	0
72963	ASIC	200701	2	0	0	0	2	1	0	0	25	13	0	20	10	0
72963	ASIC	200709	2	0	0	0	2	2	0	0	27	15	0	22	12	0
72963	ASIC	200801	3	0	0	0	3	3	0	0	30	18	0	25	15	0
72963	ASIC	200803	2	0	0	0	1	1	0	0	32	19	0	27	16	0
72963	ASIC	200804	1	0	0	0	1	0	0	0	33	20	0	27	16	0
72963	ASIC	200808	1	0	0	0	1	1	0	0	34	21	0	28	17	0
72963	ASIC	200809	1	0	0	0	1	1	0	0	35	22	0	29	18	0
72963	ASIC	200810	1	0	0	0	1	1	0	0	36	23	0	30	19	0
72963	ASIC	200812	1	0	0	0	1	1	0	0	37	24	0	31	20	0
72963	ASIC	200905	3	0	0	0	3	3	0	0	40	26	0	34	22	0
72963	ASIC	200912	1	0	0	0	1	1	0	0	41	27	0	35	23	0
72963	ASIC	201006	2	0	0	0	2	2	0	0	43	29	0	37	25	0
72963	ASIC	201007	1	0	0	0	1	1	0	0	44	30	0	38	26	0
72963	ASIC	201009	1	0	0	0	1	1	0	0	45	31	0	39	27	0
72963	ASIC	201010	2	1	0	0	2	2	1	0	47	33	1	41	29	1
72963	ASIC	201011	2	0	0	0	2	2	0	0	49	34	1	43	30	1
72963	ASIC	201108	1	0	0	0	1	1	0	0	50	35	1	44	31	1
72963	ASIC	201110	1	0	0	0	1	1	0	0	51	36	1	45	32	1
72963	ASIC	201111	1	0	0	0	1	1	0	0	52	37	1	46	33	1
72963	ASIC	201112	3	0	0	0	2	2	0	0	55	39	1	49	35	1
72963	ASIC	201201	1	0	0	0	1	1	0	0	56	40	1	50	36	1
72963	ASIC	201202	1	0	0	0	1	1	0	0	57	40	1	51	36	1
72963	ASIC	201303	1	0	0	0	1	1	0	0	58	40	1	52	36	1
72963	ASIC	201504	3	0	0	0	3	1	0	0	61	43	1	53	37	1
72963	ASIC	201804	1	0	0	0	1	1	0	0	62	44	1	54	38	1
30151	Advanced_Encryption_Standard	200403	1	0	0	0	1	0	0	0	1	1	0	0	0	0
30151	Advanced_Encryption_Standard	200408	7	0	0	0	2	2	0	0	8	3	0	7	2	0
30151	Advanced_Encryption_Standard	200501	1	0	0	0	1	1	0	0	9	4	0	8	3	0
30151	Advanced_Encryption_Standard	200505	1	0	0	0	1	1	0	0	10	5	0	9	4	0
30151	Advanced_Encryption_Standard	200509	2	0	0	0	2	2	0	0	12	7	0	11	6	0
30151	Advanced_Encryption_Standard	200510	1	0	0	0	1	1	0	0	13	7	0	12	6	0
30151	Advanced_Encryption_Standard	200512	2	0	0	0	1	0	0	0	15	8	0	12	6	0
30151	Advanced_Encryption_Standard	200602	1	0	0	0	1	1	0	0	16	9	0	13	7	0
30151	Advanced_Encryption_Standard	200603	1	0	0	0	1	1	0	0	17	10	0	14	8	0
30151	Advanced_Encryption_Standard	200605	1	0	0	0	1	1	0	0	18	10	0	15	8	0
30151	Advanced_Encryption_Standard	200606	2	0	0	0	2	1	0	0	20	11	0	16	8	0
30151	Advanced_Encryption_Standard	200610	1	0	0	0	1	1	0	0	21	11	0	17	8	0
30151	Advanced_Encryption_Standard	200611	2	0	0	0	1	1	0	0	23	12	0	19	9	0
30151	Advanced_Encryption_Standard	200612	2	1	0	0	2	0	1	0	25	14	1	19	9	0
30151	Advanced_Encryption_Standard	200701	1	0	0	0	1	1	0	0	26	15	1	20	10	0
30151	Advanced_Encryption_Standard	200702	1	0	0	0	1	1	0	0	27	15	1	21	10	0
30151	Advanced_Encryption_Standard	200703	1	0	0	0	1	1	0	0	28	15	1	22	10	0
30151	Advanced_Encryption_Standard	200704	1	0	0	0	1	1	0	0	29	16	1	23	11	0
30151	Advanced_Encryption_Standard	200707	2	0	0	0	2	2	0	0	31	18	1	25	13	0
30151	Advanced_Encryption_Standard	200711	1	0	0	0	1	1	0	0	32	19	1	26	14	0
30151	Advanced_Encryption_Standard	200801	2	0	0	0	2	2	0	0	34	21	1	28	16	0
30151	Advanced_Encryption_Standard	200802	1	0	0	0	1	0	0	0	35	22	1	28	16	0
30151	Advanced_Encryption_Standard	200803	1	0	0	0	1	1	0	0	36	22	1	29	16	0
30151	Advanced_Encryption_Standard	200804	1	0	0	0	1	1	0	0	37	22	1	30	16	0
30151	Advanced_Encryption_Standard	200805	1	0	0	0	1	1	0	0	38	23	1	31	17	0
30151	Advanced_Encryption_Standard	200806	1	0	0	0	1	1	0	0	39	24	1	32	18	0
30151	Advanced_Encryption_Standard	200807	1	0	0	0	1	1	0	0	40	24	1	33	18	0
30151	Advanced_Encryption_Standard	200808	1	0	0	0	1	1	0	0	41	25	1	34	19	0
30151	Advanced_Encryption_Standard	200809	1	0	0	0	1	1	0	0	42	25	1	35	19	0
30151	Advanced_Encryption_Standard	200810	1	0	0	0	1	1	0	0	43	26	1	36	20	0
30151	Advanced_Encryption_Standard	200902	1	0	0	0	1	1	0	0	44	26	1	37	20	0
30151	Advanced_Encryption_Standard	200903	3	0	0	0	1	1	0	0	47	27	1	40	21	0
30151	Advanced_Encryption_Standard	200904	1	0	0	0	1	1	0	0	48	28	1	41	22	0
30151	Advanced_Encryption_Standard	200905	1	0	0	0	1	1	0	0	49	29	1	42	23	0
30151	Advanced_Encryption_Standard	200907	1	0	0	0	1	1	0	0	50	29	1	43	23	0
30151	Advanced_Encryption_Standard	200908	1	0	0	0	1	1	0	0	51	29	1	44	23	0
30151	Advanced_Encryption_Standard	200912	1	0	0	0	1	1	0	0	52	30	1	45	24	0
30151	Advanced_Encryption_Standard	201002	1	0	0	0	1	1	0	0	53	30	1	46	24	0
30151	Advanced_Encryption_Standard	201004	1	0	0	0	1	1	0	0	54	31	1	47	25	0
30151	Advanced_Encryption_Standard	201012	1	0	0	0	1	1	0	0	55	32	1	48	26	0
30151	Advanced_Encryption_Standard	201111	1	0	0	0	1	1	0	0	56	33	1	49	27	0
30151	Advanced_Encryption_Standard	201112	1	0	0	0	1	1	0	0	57	34	1	50	28	0
30151	Advanced_Encryption_Standard	201204	2	0	0	0	2	2	0	0	59	36	1	52	30	0
30151	Advanced_Encryption_Standard	201211	1	0	0	0	1	0	0	0	60	37	1	52	30	0
30151	Advanced_Encryption_Standard	201303	2	0	0	0	2	2	0	0	62	39	1	54	32	0
30151	Advanced_Encryption_Standard	201408	1	0	0	0	1	1	0	0	63	40	1	55	33	0
30151	Advanced_Encryption_Standard	201505	1	0	0	0	1	0	0	0	64	41	1	55	33	0
30151	Advanced_Encryption_Standard	201706	1	0	0	0	1	0	0	0	65	42	1	55	33	0
30151	Advanced_Encryption_Standard	201709	1	0	0	0	1	0	0	0	66	43	1	55	33	0
30151	Advanced_Encryption_Standard	201711	1	0	0	0	1	1	0	0	67	44	1	56	34	0
30151	Advanced_Encryption_Standard	201802	1	0	0	0	1	1	0	0	68	45	1	57	35	0
30151	Advanced_Encryption_Standard	201807	1	0	0	0	1	1	0	0	69	46	1	58	36	0
15159	Algoritm	200310	4	0	0	0	3	2	0	0	4	3	0	3	2	0
15159	Algoritm	200312	1	0	0	0	1	0	0	0	5	4	0	3	2	0
15159	Algoritm	200402	11	0	0	0	5	5	0	0	16	7	0	14	5	0
15159	Algoritm	200403	1	0	0	0	1	1	0	0	17	8	0	15	6	0
15159	Algoritm	200404	1	0	0	0	1	0	0	0	18	9	0	15	6	0
15159	Algoritm	200406	2	0	0	0	1	1	0	0	20	10	0	17	7	0
15159	Algoritm	200407	1	0	0	0	1	1	0	0	21	10	0	18	7	0
15159	Algoritm	200408	1	0	0	0	1	0	0	0	22	11	0	18	7	0
15159	Algoritm	200409	2	0	0	0	2	2	0	0	24	13	0	20	9	0
15159	Algoritm	200504	2	0	0	0	1	1	0	0	26	14	0	22	10	0
15159	Algoritm	200506	2	0	0	0	2	1	0	0	28	16	0	23	11	0
15159	Algoritm	200508	1	0	0	0	1	1	0	0	29	16	0	24	11	0
15159	Algoritm	200509	9	0	0	0	4	4	0	0	38	20	0	33	15	0
15159	Algoritm	200510	2	0	0	0	2	2	0	0	40	21	0	35	16	0
15159	Algoritm	200511	2	0	0	0	2	2	0	0	42	22	0	37	17	0
15159	Algoritm	200512	1	0	0	0	1	1	0	0	43	22	0	38	17	0
15159	Algoritm	200601	5	0	0	0	3	2	0	0	48	23	0	40	17	0
15159	Algoritm	200602	2	0	0	0	2	1	0	0	50	24	0	41	17	0
15159	Algoritm	200603	1	0	0	0	1	1	0	0	51	24	0	42	17	0
15159	Algoritm	200604	2	0	0	0	2	2	0	0	53	24	0	44	17	0
15159	Algoritm	200605	1	0	0	0	1	1	0	0	54	24	0	45	17	0
15159	Algoritm	200607	2	0	0	0	2	2	0	0	56	25	0	47	18	0
15159	Algoritm	200608	2	0	0	0	2	2	0	0	58	25	0	49	18	0
15159	Algoritm	200609	2	0	0	0	2	2	0	0	60	27	0	51	20	0
15159	Algoritm	200610	4	0	0	0	2	2	0	0	64	29	0	55	22	0
15159	Algoritm	200611	2	0	0	0	2	2	0	0	66	30	0	57	23	0
15159	Algoritm	200612	1	0	0	0	1	1	0	0	67	31	0	58	24	0
15159	Algoritm	200701	2	0	0	0	2	2	0	0	69	32	0	60	25	0
15159	Algoritm	200702	1	0	0	0	1	0	0	0	70	33	0	60	25	0
15159	Algoritm	200703	1	0	0	0	1	1	0	0	71	33	0	61	25	0
15159	Algoritm	200707	1	0	0	0	1	0	0	0	72	34	0	61	25	0
15159	Algoritm	200708	2	0	0	0	2	2	0	0	74	36	0	63	27	0
15159	Algoritm	200709	2	0	0	0	2	2	0	0	76	38	0	65	29	0
15159	Algoritm	200710	3	0	0	0	3	3	0	0	79	40	0	68	31	0
15159	Algoritm	200711	2	0	0	0	2	2	0	0	81	42	0	70	33	0
15159	Algoritm	200712	2	0	0	0	2	1	0	0	83	43	0	71	33	0
15159	Algoritm	200801	1	0	0	0	1	1	0	0	84	44	0	72	34	0
15159	Algoritm	200802	1	0	0	0	1	1	0	0	85	45	0	73	35	0
15159	Algoritm	200805	2	0	0	0	2	1	0	0	87	46	0	74	35	0
15159	Algoritm	200806	6	2	0	0	4	3	2	0	93	49	2	77	37	0
15159	Algoritm	200807	5	0	0	0	5	5	0	0	98	53	2	82	41	0
15159	Algoritm	200808	1	0	0	0	1	1	0	0	99	53	2	83	41	0
15159	Algoritm	200809	2	0	0	0	2	2	0	0	101	55	2	85	43	0
15159	Algoritm	200810	1	0	0	0	1	1	0	0	102	56	2	86	44	0
15159	Algoritm	200811	1	0	0	0	1	1	0	0	103	57	2	87	45	0
15159	Algoritm	200812	2	0	0	0	1	1	0	0	105	58	2	89	46	0
15159	Algoritm	200901	2	0	0	0	1	1	0	0	107	59	2	91	47	0
15159	Algoritm	200902	1	0	0	0	1	1	0	0	108	59	2	92	47	0
15159	Algoritm	200903	1	0	0	0	1	1	0	0	109	59	2	93	47	0
15159	Algoritm	200905	1	0	0	0	1	1	0	0	110	60	2	94	48	0
15159	Algoritm	200906	3	0	0	0	3	3	0	0	113	61	2	97	49	0
15159	Algoritm	200907	1	0	0	0	1	1	0	0	114	62	2	98	50	0
15159	Algoritm	200908	3	0	0	0	3	3	0	0	117	64	2	101	52	0
15159	Algoritm	200910	2	0	0	0	2	2	0	0	119	66	2	103	54	0
15159	Algoritm	200911	1	0	0	0	1	1	0	0	120	67	2	104	55	0
15159	Algoritm	200912	1	0	0	0	1	1	0	0	121	68	2	105	56	0
15159	Algoritm	201001	1	0	0	0	1	1	0	0	122	69	2	106	57	0
15159	Algoritm	201002	1	0	0	0	1	0	0	0	123	70	2	106	57	0
15159	Algoritm	201004	1	0	0	0	1	1	0	0	124	71	2	107	58	0
15159	Algoritm	201006	4	0	0	0	3	3	0	0	128	73	2	111	60	0
15159	Algoritm	201007	1	0	0	0	1	1	0	0	129	73	2	112	60	0
15159	Algoritm	201009	1	0	0	0	1	1	0	0	130	74	2	113	61	0
15159	Algoritm	201010	1	0	0	0	1	1	0	0	131	74	2	114	61	0
15159	Algoritm	201011	1	0	0	0	1	1	0	0	132	75	2	115	62	0
15159	Algoritm	201102	1	0	0	0	1	1	0	0	133	76	2	116	63	0
15159	Algoritm	201104	2	0	0	0	2	2	0	0	135	77	2	118	64	0
15159	Algoritm	201105	1	0	0	0	1	1	0	0	136	78	2	119	65	0
15159	Algoritm	201106	1	0	0	0	1	1	0	0	137	79	2	120	66	0
15159	Algoritm	201107	1	0	0	0	1	1	0	0	138	79	2	121	66	0
15159	Algoritm	201109	2	0	0	0	2	2	0	0	140	80	2	123	67	0
15159	Algoritm	201110	2	0	0	0	2	2	0	0	142	81	2	125	68	0
15159	Algoritm	201112	1	0	0	0	1	1	0	0	143	82	2	126	69	0
15159	Algoritm	201201	2	1	0	0	2	1	1	0	145	84	3	127	70	0
15159	Algoritm	201202	2	0	0	0	2	2	0	0	147	86	3	129	72	0
15159	Algoritm	201203	1	0	0	0	1	1	0	0	148	87	3	130	73	0
15159	Algoritm	201204	2	1	0	0	2	1	1	0	150	89	4	131	74	0
15159	Algoritm	201205	1	0	0	0	1	1	0	0	151	90	4	132	75	0
15159	Algoritm	201212	1	0	0	0	1	1	0	0	152	91	4	133	76	0
15159	Algoritm	201302	1	0	0	0	1	1	0	0	153	91	4	134	76	0
15159	Algoritm	201303	2	1	0	0	2	1	1	0	155	93	5	135	77	0
15159	Algoritm	201311	1	0	0	0	1	1	0	0	156	94	5	136	78	0
15159	Algoritm	201401	3	1	0	0	3	2	1	0	159	97	6	138	80	0
15159	Algoritm	201404	1	0	0	0	1	1	0	0	160	98	6	139	81	0
15159	Algoritm	201405	1	0	0	0	1	1	0	0	161	99	6	140	82	0
15159	Algoritm	201409	1	0	0	0	1	1	0	0	162	99	6	141	82	0
15159	Algoritm	201503	2	0	0	0	1	1	0	0	164	100	6	143	83	0
15159	Algoritm	201512	1	0	0	0	1	1	0	0	165	101	6	144	84	0
15159	Algoritm	201601	2	1	0	0	2	1	1	0	167	103	7	145	85	0
15159	Algoritm	201602	2	0	0	0	1	0	0	0	169	104	7	145	85	0
15159	Algoritm	201603	4	2	0	0	3	2	2	0	173	107	9	147	87	0
15159	Algoritm	201608	2	0	0	0	2	2	0	0	175	109	9	149	89	0
15159	Algoritm	201609	1	0	0	0	1	1	0	0	176	110	9	150	90	0
15159	Algoritm	201705	3	0	0	0	2	2	0	0	179	112	9	153	92	0
15159	Algoritm	201709	2	0	0	0	2	2	0	0	181	113	9	155	93	0
15159	Algoritm	201712	2	0	0	0	1	0	0	0	183	114	9	155	93	0
15159	Algoritm	201803	5	0	0	0	1	1	0	0	188	115	9	160	94	0
15159	Algoritm	201804	1	0	0	0	1	0	0	0	189	116	9	160	94	0
15159	Algoritm	201805	1	0	0	0	1	1	0	0	190	116	9	161	94	0
45914	Amazon.com	200407	3	0	0	0	2	2	0	0	3	2	0	3	2	0
45914	Amazon.com	200408	2	0	0	0	2	1	0	0	5	4	0	4	3	0
45914	Amazon.com	200410	2	1	0	0	2	1	1	0	7	6	1	5	4	0
45914	Amazon.com	200503	2	0	0	0	1	1	0	0	9	7	1	7	5	0
45914	Amazon.com	200506	1	0	0	0	1	0	0	0	10	8	1	7	5	0
45914	Amazon.com	200507	2	0	0	0	2	2	0	0	12	10	1	9	7	0
45914	Amazon.com	200509	2	0	0	0	2	2	0	0	14	12	1	11	9	0
45914	Amazon.com	200510	2	0	0	0	2	2	0	0	16	14	1	13	11	0
45914	Amazon.com	200511	1	0	0	0	1	0	0	0	17	15	1	13	11	0
45914	Amazon.com	200512	2	0	0	0	2	2	0	0	19	17	1	15	13	0
45914	Amazon.com	200603	6	0	0	0	3	1	0	0	25	20	1	16	14	0
45914	Amazon.com	200605	1	0	0	0	1	1	0	0	26	20	1	17	14	0
45914	Amazon.com	200606	2	0	0	0	2	2	0	0	28	21	1	19	15	0
45914	Amazon.com	200607	2	0	0	0	2	2	0	0	30	22	1	21	16	0
45914	Amazon.com	200608	1	0	0	0	1	1	0	0	31	22	1	22	16	0
45914	Amazon.com	200609	2	0	0	0	2	2	0	0	33	23	1	24	17	0
45914	Amazon.com	200610	3	1	0	0	3	2	1	0	36	26	2	26	19	0
45914	Amazon.com	200612	2	0	0	0	2	1	0	0	38	27	2	27	19	0
45914	Amazon.com	200701	1	0	0	0	1	1	0	0	39	28	2	28	20	0
45914	Amazon.com	200705	3	1	0	0	3	2	1	0	42	30	3	30	21	0
45914	Amazon.com	200707	1	0	0	0	1	1	0	0	43	31	3	31	22	0
45914	Amazon.com	200708	2	0	0	0	2	1	0	0	45	33	3	32	23	0
45914	Amazon.com	200710	1	0	0	0	1	1	0	0	46	33	3	33	23	0
45914	Amazon.com	200712	2	0	0	0	2	2	0	0	48	34	3	35	24	0
45914	Amazon.com	200801	1	0	0	0	1	1	0	0	49	35	3	36	25	0
45914	Amazon.com	200802	3	0	0	0	2	2	0	0	52	36	3	39	26	0
45914	Amazon.com	200803	2	0	0	0	2	2	0	0	54	37	3	41	27	0
45914	Amazon.com	200810	1	0	0	0	1	1	0	0	55	37	3	42	27	0
45914	Amazon.com	200811	3	0	0	0	2	1	0	0	58	39	3	43	28	0
45914	Amazon.com	200901	3	0	0	0	2	1	0	0	61	41	3	45	29	0
45914	Amazon.com	200902	3	0	0	0	2	2	0	0	64	43	3	48	31	0
45914	Amazon.com	200903	2	0	0	0	2	1	0	0	66	45	3	49	32	0
45914	Amazon.com	200904	1	0	0	0	1	1	0	0	67	46	3	50	33	0
45914	Amazon.com	200905	1	0	0	0	1	1	0	0	68	47	3	51	34	0
45914	Amazon.com	200906	1	0	0	0	1	1	0	0	69	48	3	52	35	0
45914	Amazon.com	200908	4	0	0	0	4	4	0	0	73	52	3	56	39	0
45914	Amazon.com	200910	2	0	0	0	2	2	0	0	75	53	3	58	40	0
45914	Amazon.com	200911	1	0	0	0	1	0	0	0	76	54	3	58	40	0
45914	Amazon.com	201002	2	0	0	0	1	1	0	0	78	55	3	60	41	0
45914	Amazon.com	201003	1	0	0	0	1	1	0	0	79	56	3	61	42	0
45914	Amazon.com	201005	1	0	0	0	1	0	0	0	80	57	3	61	42	0
45914	Amazon.com	201009	1	0	0	0	1	1	0	0	81	58	3	62	43	0
45914	Amazon.com	201010	2	0	0	0	2	2	0	0	83	60	3	64	45	0
45914	Amazon.com	201011	1	0	0	0	1	1	0	0	84	61	3	65	46	0
45914	Amazon.com	201012	1	0	0	0	1	1	0	0	85	62	3	66	47	0
45914	Amazon.com	201101	1	0	0	0	1	1	0	0	86	62	3	67	47	0
45914	Amazon.com	201102	3	0	0	0	3	3	0	0	89	63	3	70	48	0
45914	Amazon.com	201103	1	0	0	0	1	1	0	0	90	64	3	71	49	0
45914	Amazon.com	201104	3	0	0	0	2	2	0	0	93	64	3	74	49	0
45914	Amazon.com	201107	2	0	0	0	2	2	0	0	95	65	3	76	50	0
45914	Amazon.com	201108	3	0	0	0	3	3	0	0	98	68	3	79	53	0
45914	Amazon.com	201109	1	0	0	0	1	1	0	0	99	68	3	80	53	0
45914	Amazon.com	201111	2	0	0	0	2	2	0	0	101	70	3	82	55	0
45914	Amazon.com	201112	1	0	0	0	1	1	0	0	102	71	3	83	56	0
45914	Amazon.com	201201	1	0	0	0	1	1	0	0	103	71	3	84	56	0
45914	Amazon.com	201203	3	0	0	0	3	3	0	0	106	73	3	87	58	0
45914	Amazon.com	201204	2	0	0	0	2	2	0	0	108	74	3	89	59	0
45914	Amazon.com	201205	2	0	0	0	1	1	0	0	110	75	3	91	60	0
45914	Amazon.com	201206	1	0	0	0	1	1	0	0	111	76	3	92	61	0
45914	Amazon.com	201207	1	0	0	0	1	1	0	0	112	77	3	93	62	0
45914	Amazon.com	201208	2	0	0	0	2	2	0	0	114	78	3	95	63	0
45914	Amazon.com	201209	2	1	0	0	2	2	1	0	116	79	4	97	64	1
45914	Amazon.com	201210	1	0	0	0	1	1	0	0	117	80	4	98	65	1
45914	Amazon.com	201211	4	0	0	0	1	0	0	0	121	81	4	98	65	1
45914	Amazon.com	201212	8	0	0	0	5	5	0	0	129	85	4	106	69	1
45914	Amazon.com	201302	3	0	0	0	3	3	0	0	132	85	4	109	69	1
45914	Amazon.com	201303	1	0	0	0	1	1	0	0	133	86	4	110	70	1
45914	Amazon.com	201306	1	0	0	0	1	1	0	0	134	87	4	111	71	1
45914	Amazon.com	201310	1	0	0	0	1	1	0	0	135	87	4	112	71	1
45914	Amazon.com	201312	2	0	0	0	1	1	0	0	137	88	4	114	72	1
45914	Amazon.com	201402	1	0	0	0	1	1	0	0	138	89	4	115	73	1
45914	Amazon.com	201404	4	0	0	0	1	0	0	0	142	90	4	115	73	1
45914	Amazon.com	201409	3	0	0	0	3	3	0	0	145	93	4	118	76	1
45914	Amazon.com	201412	1	0	0	0	1	0	0	0	146	94	4	118	76	1
45914	Amazon.com	201505	1	0	0	0	1	1	0	0	147	95	4	119	77	1
45914	Amazon.com	201507	2	1	0	0	2	1	1	0	149	97	5	120	78	1
45914	Amazon.com	201509	2	1	0	0	2	1	1	0	151	99	6	121	79	1
45914	Amazon.com	201510	1	0	0	0	1	1	0	0	152	100	6	122	80	1
45914	Amazon.com	201603	1	0	0	0	1	1	0	0	153	101	6	123	81	1
45914	Amazon.com	201605	2	0	0	0	1	1	0	0	155	101	6	125	81	1
45914	Amazon.com	201609	2	0	0	0	2	2	0	0	157	102	6	127	82	1
45914	Amazon.com	201701	2	0	0	0	1	1	0	0	159	102	6	129	82	1
45914	Amazon.com	201702	3	1	0	0	2	1	1	0	162	104	7	130	83	1
45914	Amazon.com	201705	1	0	0	0	1	1	0	0	163	105	7	131	84	1
45914	Amazon.com	201707	2	0	0	0	1	1	0	0	165	106	7	133	85	1
45914	Amazon.com	201708	2	0	0	0	2	1	0	0	167	108	7	134	86	1
45914	Amazon.com	201709	1	0	0	0	1	1	0	0	168	108	7	135	86	1
45914	Amazon.com	201711	1	0	0	0	1	1	0	0	169	108	7	136	86	1
45914	Amazon.com	201712	3	0	0	0	2	1	0	0	172	109	7	137	86	1
45914	Amazon.com	201805	4	0	0	0	3	3	0	0	176	110	7	141	87	1
45914	Amazon.com	201807	1	0	0	0	1	1	0	0	177	110	7	142	87	1
15209	Apple_Inc.	200308	2	0	0	0	1	1	0	0	2	1	0	2	1	0
15209	Apple_Inc.	200309	1	0	0	0	1	0	0	0	3	2	0	2	1	0
15209	Apple_Inc.	200312	3	0	0	0	2	2	0	0	6	4	0	5	3	0
15209	Apple_Inc.	200401	1	0	0	0	1	0	0	0	7	5	0	5	3	0
15209	Apple_Inc.	200402	1	0	0	0	1	1	0	0	8	6	0	6	4	0
15209	Apple_Inc.	200403	2	0	0	0	1	0	0	0	10	7	0	6	4	0
15209	Apple_Inc.	200404	1	0	0	0	1	0	0	0	11	8	0	6	4	0
15209	Apple_Inc.	200407	1	0	0	0	1	0	0	0	12	9	0	6	4	0
15209	Apple_Inc.	200408	2	0	0	0	2	1	0	0	14	11	0	7	5	0
15209	Apple_Inc.	200409	3	0	0	0	3	2	0	0	17	14	0	9	7	0
15209	Apple_Inc.	200411	1	0	0	0	1	0	0	0	18	15	0	9	7	0
15209	Apple_Inc.	200412	1	0	0	0	1	1	0	0	19	16	0	10	8	0
15209	Apple_Inc.	200501	3	0	0	0	3	2	0	0	22	19	0	12	10	0
15209	Apple_Inc.	200502	2	0	0	0	2	2	0	0	24	21	0	14	12	0
15209	Apple_Inc.	200504	7	0	0	0	4	2	0	0	31	25	0	19	14	0
15209	Apple_Inc.	200506	2	0	0	0	2	1	0	0	33	27	0	20	15	0
15209	Apple_Inc.	200507	3	0	0	0	2	1	0	0	36	29	0	22	16	0
15209	Apple_Inc.	200508	7	0	0	0	3	3	0	0	43	30	0	29	17	0
15209	Apple_Inc.	200509	3	0	0	0	3	3	0	0	46	32	0	32	19	0
15209	Apple_Inc.	200510	1	0	0	0	1	1	0	0	47	33	0	33	20	0
15209	Apple_Inc.	200511	4	0	0	0	4	3	0	0	51	36	0	36	22	0
15209	Apple_Inc.	200512	6	0	0	0	6	5	0	0	57	39	0	41	24	0
15209	Apple_Inc.	200601	13	1	0	0	8	7	1	0	70	44	1	53	28	1
15209	Apple_Inc.	200602	34	0	0	0	5	3	0	0	104	48	1	82	30	1
15209	Apple_Inc.	200603	3	0	0	0	2	1	0	0	107	50	1	83	31	1
15209	Apple_Inc.	200604	9	1	0	0	7	7	1	0	116	55	2	92	36	2
15209	Apple_Inc.	200605	12	0	0	0	6	5	0	0	128	59	2	103	39	2
15209	Apple_Inc.	200606	2	0	0	0	2	2	0	0	130	60	2	105	40	2
15209	Apple_Inc.	200607	3	0	0	0	3	3	0	0	133	61	2	108	41	2
15209	Apple_Inc.	200608	1	0	0	0	1	1	0	0	134	61	2	109	41	2
15209	Apple_Inc.	200609	7	0	0	0	5	5	0	0	141	66	2	116	46	2
15209	Apple_Inc.	200610	5	0	0	0	3	2	0	0	146	68	2	119	47	2
15209	Apple_Inc.	200612	8	0	0	0	6	4	0	0	154	74	2	125	51	2
