page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
8295403	Fahrerloser_Transport	7	3	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
8190023	Finanztechnologie	167	88	18	25	2	2	17	0	121	66	10	18	0	0	0	0	0
78097	Gerätedatei	146	99	6	12	0	0	0	0	104	66	2	8	0	0	0	0	0
27733	Global_Positioning_System	2032	1160	268	357	12	11	50	176	1243	590	59	172	4	4	39	20	0
2061	Global_System_for_Mobile_Communications	1097	601	79	114	2	2	4	0	748	329	10	52	0	0	0	0	0
834297	Gläserner_Mensch_(Datenschutz)	169	117	40	63	4	4	4	8	110	74	7	36	2	2	2	0	0
480394	Google_LLC	1361	782	226	318	6	5	12	40	974	450	42	150	2	2	3	0	0
1539468	Gossudarstwenny_Standart	224	128	51	63	4	4	11	36	113	68	15	28	2	2	2	0	0
9161018	Guix_System_Distribution	64	29	4	4	2	2	4	0	62	21	4	4	2	2	4	0	0
8201765	Homomorphe_Verschlüsselung	19	12	0	0	0	0	0	0	16	10	0	0	0	0	0	0	0
2179	Hypertext_Transfer_Protocol	1084	656	212	282	4	4	13	16	681	338	31	126	0	0	0	0	0
28366	IEEE_802.11	593	376	25	49	0	0	0	0	294	177	1	23	0	0	0	0	0
39680	IPv6	2105	1041	304	357	20	14	151	2086	1390	469	83	154	18	12	149	1764	0
325175	ISCSI	231	148	17	25	2	2	4	0	162	88	8	17	2	2	4	0	0
382568	Identitätsmanagement	313	206	25	38	0	0	0	0	171	101	9	22	0	0	0	0	0
7437687	Industrie_4.0	504	239	73	97	2	2	3	0	399	145	31	62	2	2	3	0	0
140263	Informations-_und_Kommunikationstechnik	220	152	33	49	0	0	0	0	138	94	2	25	0	0	0	0	0
841978	Informationsvisualisierung	147	83	6	10	0	0	0	0	101	51	2	7	0	0	0	0	0
15761	Institute_of_Electrical_and_Electronics_Engineers	401	246	21	32	0	0	0	0	281	161	2	15	0	0	0	0	0
14122	Integrated_Services_Digital_Network	1427	652	232	277	10	9	34	279	851	309	29	115	0	0	0	0	0
3934519	Intelligentes_Stromnetz	390	219	37	57	0	0	0	0	272	136	7	31	0	0	0	0	0
220485	Interfacedesign	312	181	17	29	0	0	0	0	194	97	3	16	0	0	0	0	0
2181304	Internet	2947	1428	606	704	20	18	29	486	1959	779	112	295	8	8	13	80	0
1337773	Internet-Backbone	106	75	16	24	0	0	0	0	61	44	2	11	0	0	0	0	0
711819	Internet-Knoten	383	207	14	20	0	0	0	0	217	107	0	8	0	0	0	0	0
112674	Internet_Engineering_Task_Force	141	102	3	6	0	0	0	0	121	86	1	4	0	0	0	0	0
3111173	Internet_Key_Exchange	3	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0
8936	Internet_Protocol	524	340	108	160	4	4	6	8	337	198	10	74	0	0	0	0	0
113157	Internet_Research_Task_Force	33	27	1	2	0	0	0	0	26	24	0	1	0	0	0	0	0
1840735	Internet_der_Dinge	399	214	61	75	6	5	14	40	290	135	22	45	6	5	14	40	0
51299	Internetdienstanbieter	836	530	175	235	8	7	30	154	456	247	34	108	6	6	12	24	0
39676	Internetprotokollfamilie	759	455	144	191	4	4	11	12	413	216	14	80	2	2	8	0	0
771923	JavaScript_Object_Notation	436	302	42	60	2	2	3	0	262	164	11	27	2	2	3	0	0
2812553	Kabellose_Übertragungsverfahren	75	42	4	8	0	0	0	0	68	35	2	6	0	0	0	0	0
214258	Kerberos_(Informatik)	269	198	18	32	0	0	0	0	153	101	3	17	0	0	0	0	0
1765409	Kontextsensitivität_(Informatik)	39	24	3	6	0	0	0	0	27	14	0	2	0	0	0	0	0
2694	Kryptographie	1121	651	212	280	10	10	22	170	700	337	31	128	4	4	12	12	0
8048346	Kryptowährung	528	173	66	72	4	4	20	64	343	104	28	47	0	0	0	0	0
2653	Künstliche_Intelligenz	2215	965	349	422	6	6	26	144	1572	492	59	187	0	0	0	0	0
754036	Layer_2_Tunneling_Protocol	91	59	2	4	0	0	0	0	70	39	0	2	0	0	0	0	0
35010	Lightweight_Directory_Access_Protocol	652	427	53	87	0	0	0	0	380	199	4	39	0	0	0	0	0
2951	Linux	3476	1653	605	658	62	49	235	11417	2319	849	131	286	14	13	42	481	0
2188075	Linux_Foundation	130	92	9	14	2	2	2	0	96	63	1	6	0	0	0	0	0
2923	Lisp	468	280	21	36	2	2	2	0	327	165	5	20	0	0	0	0	0
1664079	Long_Term_Evolution	762	444	92	126	10	8	16	104	493	229	23	58	4	3	7	15	0
19606	MAC-Adresse	789	489	118	159	4	4	4	8	403	205	11	65	0	0	0	0	0
662718	MIMO_(Nachrichtentechnik)	160	103	10	17	0	0	0	0	87	58	2	10	0	0	0	0	0
9734059	Malvertising	5	4	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0
5339106	MariaDB	322	155	11	21	0	0	0	0	263	104	4	14	0	0	0	0	0
220710	Maschinelle_Übersetzung	425	246	38	63	0	0	0	0	309	161	4	29	0	0	0	0	0
134244	Maschinelles_Lernen	297	183	27	40	0	0	0	0	216	117	12	24	0	0	0	0	0
177672	Matroska	369	258	19	33	0	0	0	0	213	128	5	20	0	0	0	0	0
224504	Mehrwertdienst_(Telekommunikation)	300	191	28	47	0	0	0	0	188	104	3	21	0	0	0	0	0
8953153	Microservices	107	51	1	2	0	0	0	0	84	30	1	2	0	0	0	0	0
3354	Minix_(Betriebssystem)	256	168	5	10	0	0	0	0	191	118	0	5	0	0	0	0	0
224912	Mozilla_Public_License	113	85	1	2	0	0	0	0	91	65	0	1	0	0	0	0	0
19590	Multicast	216	157	14	27	0	0	0	0	126	89	0	13	0	0	0	0	0
8314178	Multipath_TCP	98	41	1	2	0	0	0	0	85	26	1	2	0	0	0	0	0
128546	Multiprotocol_Label_Switching	347	202	18	34	0	0	0	0	195	101	1	17	0	0	0	0	0
14786	MySQL	1369	779	133	189	8	8	18	128	728	377	19	86	2	2	2	0	0
6922455	NAT64	48	17	2	4	0	0	0	0	47	16	1	3	0	0	0	0	0
21807	Nanotechnologie	1198	635	220	276	8	8	13	48	766	340	35	132	2	2	2	0	0
123139	Network_File_System	249	166	11	18	0	0	0	0	168	97	1	9	0	0	0	0	0
25699	Network_Time_Protocol	433	249	18	31	0	0	0	0	273	138	3	17	0	0	0	0	0
55246	Netzwerkadressübersetzung	535	349	71	115	0	0	0	0	266	149	5	49	0	0	0	0	0
132658	Netzwerkdienst	78	62	17	25	2	2	8	0	52	42	1	13	0	0	0	0	0
9969920	NixOS	20	12	0	0	0	0	0	0	20	10	0	0	0	0	0	0	0
3761	OSI-Modell	2675	1325	708	771	22	20	68	1300	1240	460	45	236	4	3	24	15	0
11461	Ontologie_(Informatik)	475	259	14	27	0	0	0	0	330	157	3	16	0	0	0	0	0
667343	Open-Source-Hardware	268	162	5	8	0	0	0	0	215	118	3	6	0	0	0	0	0
15423	OpenBSD	642	358	25	43	2	2	2	0	428	200	9	27	0	0	0	0	0
7723356	OpenFlow	32	21	0	0	0	0	0	0	25	16	0	0	0	0	0	0	0
88422	Open_Shortest_Path_First	385	234	49	73	2	2	2	0	236	123	7	35	0	0	0	0	0
6631849	Over-the-top_content	36	27	0	0	0	0	0	0	19	15	0	0	0	0	0	0	0
297978	Overlay-Netz	57	47	3	6	0	0	0	0	42	33	1	3	0	0	0	0	0
167230	PCI_Express	849	474	121	174	4	4	6	16	489	207	10	74	0	0	0	0	0
4165	PHP	2961	1445	506	569	30	25	111	2600	1860	629	104	217	18	14	69	924	0
571581	Paketverwaltung	232	149	8	12	2	2	3	0	178	104	4	7	2	2	3	0	0
3987	Peer-to-Peer	800	501	179	240	0	0	0	0	421	230	9	94	0	0	0	0	0
308069	Peering	111	86	2	3	0	0	0	0	69	52	0	2	0	0	0	0	0
15358	Programmierschnittstelle	343	229	23	42	0	0	0	0	234	132	4	23	0	0	0	0	0
260422	Public-Key_Cryptography_Standards	104	72	1	2	0	0	0	0	71	45	1	2	0	0	0	0	0
13638	Python_(Programmiersprache)	1530	880	165	234	8	8	31	112	1029	471	53	132	4	4	20	12	0
1290226	Quagga_(Software)	78	52	4	8	0	0	0	0	61	37	1	5	0	0	0	0	0
9035	Quantencomputer	766	433	64	103	6	5	9	35	464	258	14	54	0	0	0	0	0
990898	Quantennetzwerk	33	26	0	0	0	0	0	0	30	23	0	0	0	0	0	0	0
9497731	Quantentechnologie	37	18	2	4	0	0	0	0	37	18	2	4	0	0	0	0	0
7759245	Quick_UDP_Internet_Connections	30	17	0	0	0	0	0	0	27	14	0	0	0	0	0	0	0
10215532	RISC-V	3	3	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0
3672191	ROHC	25	22	1	2	0	0	0	0	23	20	0	1	0	0	0	0	0
277035	Real-Time_Transport_Protocol	131	99	6	11	0	0	0	0	96	69	0	4	0	0	0	0	0
83217	Rechenzentrum	332	235	41	64	2	2	4	0	234	159	7	33	2	2	4	0	0
