page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
46626475	Data_lake	152	84	9	15	0	0	0	0	123	60	7	12	0	0	0	0	0
18218754	Data_masking	236	135	14	27	0	0	0	0	151	71	6	18	0	0	0	0	0
42253	Data_mining	3944	1944	669	837	22	20	81	1380	2264	856	160	342	4	4	18	24	0
3461736	Data_visualization	722	378	59	78	4	3	5	9	535	237	27	46	2	2	3	0	0
864364	Dataflow	292	206	29	48	2	2	3	0	150	104	2	22	0	0	0	0	0
1500599	Datagram_Transport_Layer_Security	168	108	8	15	0	0	0	0	125	66	2	9	0	0	0	0	0
8242	Debian	4719	1923	337	389	40	34	194	6188	2810	949	133	185	24	20	124	2240	0
454403	Deep_web	2335	1238	613	717	20	15	64	900	1427	556	162	323	4	3	7	9	0
39776	Denial-of-service_attack	4229	2445	898	1150	28	23	63	1357	2329	1056	162	454	8	8	28	192	0
1226927	Digital_currency	801	256	111	104	18	13	236	2860	675	167	70	66	14	10	221	2050	0
39068	Digital_electronics	1107	546	204	252	14	14	46	574	631	276	41	108	4	4	32	108	0
16066056	Digital_modeling_and_fabrication	112	54	3	6	0	0	0	0	96	41	2	5	0	0	0	0	0
59644	Digital_signature	1675	952	344	440	4	4	10	16	899	399	69	182	0	0	0	0	0
47896295	Digital_twin	64	42	4	7	0	0	0	0	52	32	2	5	0	0	0	0	0
8501	Distributed_computing	1442	862	183	275	4	4	4	8	904	453	31	129	2	2	2	0	0
50414407	Distributed_ledger	103	61	10	16	0	0	0	0	82	43	5	10	0	0	0	0	0
40149201	Docker_(software)	608	307	39	54	2	2	7	0	458	192	22	37	2	2	7	0	0
8339	Domain_Name_System	4909	2633	1248	1459	40	35	121	4130	2619	988	219	513	8	8	29	192	0
337389	Domain_Name_System_Security_Extensions	793	390	39	51	6	4	23	68	554	221	17	29	6	4	23	68	0
158284	Domain_name_registry	362	240	77	112	4	4	10	8	217	140	21	61	2	2	8	0	0
8622	Dynamic_Host_Configuration_Protocol	2474	1446	475	615	12	11	31	308	1188	536	66	214	4	4	7	16	0
7391821	Dynamic_spectrum_management	76	39	1	2	0	0	0	0	52	27	0	1	0	0	0	0	0
202311	E-services	216	107	21	29	0	0	0	0	139	64	6	14	0	0	0	0	0
490458	EAP	119	102	10	18	0	0	0	0	80	69	3	12	0	0	0	0	0
5276122	Edge_computing	185	116	11	21	0	0	0	0	119	77	3	13	0	0	0	0	0
550485	Electronic_Product_Code	119	85	7	11	2	2	6	0	84	57	4	8	2	2	6	0	0
1262466	Electronic_identification	250	135	5	9	0	0	0	0	177	88	1	5	0	0	0	0	0
10294	Encryption	1767	1014	455	575	10	10	34	270	1012	477	94	254	4	4	15	40	0
6011495	Equal-cost_multi-path_routing	61	43	2	4	0	0	0	0	46	29	0	2	0	0	0	0	0
41754003	Ethereum	2315	560	238	204	34	26	738	19136	1992	327	150	124	20	16	707	10960	0
1543423	Eye_tracking	713	319	84	92	4	4	23	80	465	185	36	54	2	2	3	0	0
7529378	Facebook	12009	5200	1738	1996	78	63	405	24696	9295	3297	668	1034	46	38	323	11780	0
44518453	Financial_technology	464	260	67	76	4	3	39	60	324	154	40	57	4	3	39	60	0
43890317	Fog_computing	192	91	14	25	0	0	0	0	141	58	4	14	0	0	0	0	0
2603042	GOST	472	222	46	78	2	2	3	0	240	120	10	43	2	2	3	0	0
12808	GSM	2622	1585	495	665	12	11	23	187	1439	678	68	260	4	4	10	28	0
11866	Global_Positioning_System	8935	3697	1693	1788	82	53	2228	116759	5783	1609	384	662	34	25	1965	48500	0
