page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
4507055	Internet	5170	2224	1638	1588	52	48	197	8736	2731	669	197	406	16	14	104	1386	0
888450	Internet_Research_Task_Force	25	17	0	0	0	0	0	0	20	13	0	0	0	0	0	0	0
2997633	Internet_de_las_cosas	576	234	108	109	2	2	24	0	344	107	11	39	0	0	0	0	0
461353	Internet_key_exchange	54	39	1	2	0	0	0	0	43	30	0	1	0	0	0	0	0
3139139	Internet_profunda	1259	573	413	410	26	24	109	1656	777	214	108	137	16	15	92	780	0
386297	JSON	261	169	26	36	0	0	0	0	157	87	1	14	0	0	0	0	0
99918	Kerberos	160	106	14	28	0	0	0	0	83	60	2	14	0	0	0	0	0
190317	L2TP	49	34	1	2	0	0	0	0	36	29	0	1	0	0	0	0	0
2332152	LTE_(telecomunicaciones)	498	277	23	38	0	0	0	0	255	125	3	19	0	0	0	0	0
1626155	Latencia	159	107	23	37	0	0	0	0	73	47	1	15	0	0	0	0	0
1697	Lisp	287	177	28	45	2	2	2	0	196	108	5	22	0	0	0	0	0
163643	MIMO	112	83	17	30	0	0	0	0	68	47	2	12	0	0	0	0	0
6177281	MINIX	194	125	15	21	0	0	0	0	121	72	4	12	0	0	0	0	0
5242736	Macrodatos	414	185	72	86	2	2	4	0	246	82	9	28	0	0	0	0	0
3071970	Malware	2283	710	457	420	22	20	168	3300	1399	279	61	128	4	4	5	8	0
4172154	MariaDB	166	76	5	6	0	0	0	0	116	49	0	2	0	0	0	0	0
54640	Matroska	252	159	20	29	4	3	6	6	154	95	6	17	4	3	6	6	0
86647	Minería_de_datos	553	317	86	115	0	0	0	0	336	151	12	49	0	0	0	0	0
2052	Modelo_OSI	4000	1691	1230	1128	28	24	111	2616	1567	341	42	202	4	4	6	16	0
7147418	Moneda_digital	26	16	5	4	2	2	8	0	20	12	2	2	0	0	0	0	0
83596	Mozilla_Public_License	132	67	5	7	0	0	0	0	116	55	0	3	0	0	0	0	0
83790	Multidifusión	109	80	10	19	0	0	0	0	66	48	1	8	0	0	0	0	0
152018	Multiprotocol_Label_Switching	340	198	31	52	2	2	2	0	158	82	1	20	0	0	0	0	0
15099	MySQL	1066	565	230	269	2	2	59	0	557	223	15	88	0	0	0	0	0
80653	Máquina_virtual	577	297	126	160	4	4	27	88	299	123	10	58	0	0	0	0	0
4638414	NAT64	9	7	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0
36871	Nanotecnología	2522	1126	782	766	26	22	99	2068	1198	348	61	202	2	2	7	0	0
33631	Network_File_System	193	111	23	32	2	2	21	0	139	71	3	15	0	0	0	0	0
233875	Network_Time_Protocol	149	103	6	10	0	0	0	0	103	65	3	7	0	0	0	0	0
2392716	Nombre_de_Recurso_Uniforme	47	28	3	6	0	0	0	0	39	22	2	5	0	0	0	0	0
61930	Número_de_teléfono_de_tarificación_adicional	91	53	6	11	0	0	0	0	64	33	0	5	0	0	0	0	0
4900	Ontología_(informática)	183	124	9	13	0	0	0	0	118	73	0	5	0	0	0	0	0
3525	OpenBSD	318	173	14	17	2	2	3	0	180	99	5	9	2	2	3	0	0
6100119	OpenFlow	30	18	0	0	0	0	0	0	26	14	0	0	0	0	0	0	0
146531	Open_Shortest_Path_First	326	171	37	57	0	0	0	0	198	85	2	29	0	0	0	0	0
64393	PCI_Express	459	247	98	123	2	2	2	0	216	110	2	43	0	0	0	0	0
3528	PHP	2578	1250	582	588	36	28	204	5656	1297	430	73	165	4	4	23	8	0
354181	PKCS	65	45	4	7	0	0	0	0	50	33	0	3	0	0	0	0	0
144121	Peer-to-peer	1075	535	217	263	2	2	2	0	612	228	15	91	0	0	0	0	0
800721	Peering	81	39	3	5	0	0	0	0	47	24	1	3	0	0	0	0	0
102846	Protocolo_Ligero_de_Acceso_a_Directorios	290	199	21	38	0	0	0	0	135	82	0	16	0	0	0	0	0
