name,name_lang,name.1,lang,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806
Computer-supported_collaboration,Computer-supported_collaboration,Computer-supported_collaboration,en,9.474498009287805e-08,5.805543575154805e-08,6.292705704640835e-08,7.34593226883407e-08,7.690564553248466e-08,5.309435827101718e-08,6.623176905865477e-08,1.0467083678673496e-07,8.247552298926499e-08,7.086157826726925e-08,8.212019188118286e-08,7.83964914349215e-08,7.491551168989241e-08,6.620187122145049e-08,8.980429209708664e-08,6.851015596588827e-08,7.812689350608387e-08,5.7228012155492126e-08,5.6470507460498906e-08,5.6613361654487494e-08,5.444630372442024e-08,7.809722479210325e-08,6.109981460079766e-08,5.1566444769691086e-08,6.604947234787986e-08,5.833676873220878e-08,6.578230081833104e-08,5.0678093246439404e-08,7.791295295155482e-08,6.25842321736708e-08,7.738182136038201e-08,6.063192511516175e-08,6.086110459934394e-08,7.097951619246371e-08,6.698690244281684e-08,7.412690983224366e-08
Context_awareness,Context_awareness,Context_awareness,en,3.3518825051445703e-07,3.5166366410159024e-07,3.986151444520647e-07,4.4740332882730205e-07,4.85321232792119e-07,3.4122129155793754e-07,3.6063091081290174e-07,4.1039258779749547e-07,4.0135815801800716e-07,4.094970826250726e-07,3.9290655342046597e-07,3.4770733023470456e-07,2.7141702320638485e-07,2.605195279820429e-07,3.3003077345679343e-07,3.990798274388149e-07,4.1560063735605493e-07,3.1743328090743015e-07,2.795638702674082e-07,3.8510512018724496e-07,3.524085897021075e-07,3.5112595348683656e-07,3.108439967512279e-07,2.9692678430175616e-07,2.792199715500625e-07,3.5942199247819536e-07,3.7788810762063154e-07,3.6131400822137453e-07,3.907684761095537e-07,3.4307439578045184e-07,3.2620181985079746e-07,3.298731428568947e-07,2.6294151562300627e-07,2.6352677518866037e-07,2.724352944120443e-07,2.3584770363687e-07
Copyright,Copyright,Copyright,en,1.1585420861914756e-05,1.1632501040545834e-05,1.4308849319087625e-05,1.4783350688010062e-05,1.366485145036365e-05,1.2014893118064578e-05,1.2092227725982325e-05,1.2854246624136424e-05,1.2684530950981214e-05,1.214128624665596e-05,1.2420565596349513e-05,1.1092631270020698e-05,8.940873940062033e-06,9.801328223160624e-06,1.1059959848581827e-05,1.1379765636184485e-05,1.1499073460724652e-05,1.0006971653616541e-05,1.078616571070905e-05,1.3238799666262621e-05,1.239873048103215e-05,9.958850098688763e-06,1.0954159213901497e-05,1.0805568618541898e-05,1.0808149667323191e-05,1.0894994213309537e-05,1.3071831473744815e-05,1.192161097650635e-05,1.3149014521926656e-05,1.065840928731011e-05,1.6906380330816266e-05,1.230927839860825e-05,1.2534155984388782e-05,1.2512006144771373e-05,1.3956480321370407e-05,1.0906609595791223e-05
Credential_stuffing,Credential_stuffing,Credential_stuffing,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5491240386747445e-08,2.766546838686108e-08,2.4750944223690482e-08,2.9685691698635428e-08,2.987857537592535e-08,3.501972766374424e-08,3.797861261684512e-08,6.251932091069968e-08,6.728315775936895e-08,6.679653427143707e-08,6.378423773667097e-08,6.954610652579435e-08,6.386164969954765e-08,8.132575222916732e-08,6.259299029254121e-08,1.1909443141540821e-07,7.907922905473879e-08,1.1727344930866756e-07,3.3651343498823096e-07,1.0373929289667773e-07,1.1197320457353208e-07,1.6476550100152733e-07
Cyber_sovereignty,Cyber_sovereignty,Cyber_sovereignty,en,1.7258379273423883e-08,9.279352435698251e-09,1.156747372176624e-08,1.4872132814203949e-08,1.8527269151007668e-08,4.612354536891427e-08,2.0041004553346992e-08,1.6581518698888706e-08,2.283413239785436e-08,1.8471027510425636e-08,2.937725096301983e-08,2.5974741138076402e-08,2.008044643234229e-08,1.9661851168456063e-08,2.301234984987845e-08,2.5813842549945185e-08,3.110009948107195e-08,2.9578523136546492e-08,2.639274158206739e-08,2.2153054560451622e-08,3.200907459034913e-08,4.03986973991066e-08,3.185993763060461e-08,3.345822811800887e-08,3.159406168265011e-08,3.230217772775197e-08,3.145066207007799e-08,4.870788659754975e-08,3.687733868633985e-08,7.614234139673639e-08,4.043824213026415e-08,2.9595473502281882e-08,3.360825599114215e-08,2.7745525167854732e-08,5.2757658459865554e-08,3.18523214445028e-08
Cybercrime,Cybercrime,Cybercrime,en,2.497181817317864e-07,2.530408029580793e-07,2.8166798512500804e-07,2.857252183092516e-07,3.1890207680803638e-06,4.461784978206003e-06,4.6451190393353945e-06,4.8015011576823684e-06,4.524111883642547e-06,4.362296969856158e-06,5.0401834895472944e-06,5.224819179924069e-06,5.025848878494815e-06,5.316648223402301e-06,6.0661676757930805e-06,6.069629493410318e-06,6.757761062674309e-06,5.738126319927931e-06,5.674738225898247e-06,5.429847933703424e-06,5.8277100368319885e-06,5.059703180679881e-06,6.2803902054329355e-06,5.752296875041332e-06,6.3315691840773575e-06,6.333757975431486e-06,7.155865905807208e-06,7.868895899740335e-06,7.505249706650757e-06,6.060800217331675e-06,6.176966447275707e-06,6.446714377875335e-06,6.27246393065451e-06,6.5669980954518814e-06,6.362332807669304e-06,6.466021253234068e-06
Data_literacy,Data_literacy,Data_literacy,en,6.633322645907817e-08,6.305201014000095e-08,6.52405517907616e-08,6.98539571576246e-08,7.201164990769019e-08,7.028903009620438e-08,6.516005758521376e-08,7.899251269053924e-08,8.486117861292142e-08,7.858582613526543e-08,7.463409704118552e-08,8.146623356942144e-08,7.64601614154572e-08,1.0186512254295856e-07,8.845722771563033e-08,8.833344433757612e-08,9.631345687044773e-08,8.787822091292799e-08,1.0128837052438693e-07,1.0953454754889972e-07,1.117744533926661e-07,9.855620522301328e-08,1.0448801913721316e-07,1.0649070454764114e-07,8.72711439686788e-08,8.714356155658461e-08,1.057558522280103e-07,1.0518714386571977e-07,9.585919492354216e-08,1.0629557630883427e-07,1.0843439741596756e-07,1.1051193663586157e-07,1.3314039873414005e-07,1.7148740254348766e-07,1.579446082107593e-07,2.516567602361637e-07
Data_localization,Data_localization,Data_localization,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9003766072468415e-08,2.1585953624521853e-08,2.491758072329764e-08,2.073124839243783e-08,4.8016277969584695e-08,7.574350005731331e-08,1.0494174421424307e-07,1.1432197696888912e-07,1.1582311326199115e-07,1.0109015668195161e-07,1.1665942704617612e-07,1.3505050804594352e-07,1.518150877257957e-07,2.3912661907968644e-07
Data_ownership,Data_ownership,Data_ownership,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.346841673019914e-09,1.898135291229184e-08,3.245044121564407e-08,4.4116099078307823e-08,5.256675937076079e-08,6.44052752892371e-08,7.946485485863567e-08,7.518084693886322e-08
Data_retention,Data_retention,Data_retention,en,3.4375873818085125e-07,3.376256693911749e-07,3.3152379686582045e-07,4.191237429457476e-07,4.0060849900103374e-07,3.23213358227505e-07,3.5237873246740595e-07,3.7642350435185535e-07,4.085151248889765e-07,3.9169772884229884e-07,4.0595050655076437e-07,3.8832238001424215e-07,3.027513462106993e-07,2.9513693615629265e-07,3.423788636201428e-07,3.2588614729719825e-07,3.54907017607527e-07,2.94070534372042e-07,3.230869950650061e-07,3.490784354980256e-07,3.831825874593885e-07,3.282783611274447e-07,3.5108812849514946e-07,3.651623821481613e-07,3.8675900414534703e-07,5.819213211551735e-07,6.263723461132324e-07,6.681189658234689e-07,5.987916833580168e-07,5.195467454278736e-07,5.425713771255689e-07,5.590995069120217e-07,5.81142759846833e-07,6.515184162909502e-07,7.416719786805995e-07,6.060138363062573e-07
Data_Sovereignty,Data_Sovereignty,Data_Sovereignty,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6153364825030336e-08,1.6920520310385865e-08,1.3080023997690379e-08,2.4053249999981905e-08,2.8437755069427966e-08,2.785695297977383e-09,1.8607472900782454e-09,2.69339482802781e-09
Decentralization,Decentralization,Decentralization,en,2.4403583100502643e-06,2.4610508184267917e-06,2.869774555632987e-06,3.0351544384987888e-06,3.3927042050360964e-06,2.7784498425631855e-06,2.542421128444121e-06,3.286940633748459e-06,3.4880557270831847e-06,3.0632799805774975e-06,3.412865267283026e-06,3.1469579558831286e-06,2.540286805814555e-06,2.488165431642225e-06,3.0672655965759947e-06,3.087858380974456e-06,3.1672599582246013e-06,2.5622931509843844e-06,2.330130498317165e-06,2.8628907075395765e-06,2.928675940412812e-06,2.6404547078979063e-06,3.0178906710884557e-06,2.839272433412108e-06,2.584751914263602e-06,2.6214181470182e-06,2.9720875656223693e-06,3.3486945675627794e-06,3.3427064238920573e-06,3.1916873759834263e-06,3.2601210957907526e-06,3.3949444285688742e-06,3.592744109206936e-06,3.701074772892751e-06,4.0123184360234265e-06,3.236640854428724e-06
Decision-making,Decision-making,Decision-making,en,4.0300076662554304e-06,4.2563675826206684e-06,4.692577064708911e-06,5.112971660919616e-06,4.505272543739374e-06,3.81756568583666e-06,4.176781125441671e-06,5.28259549882096e-06,4.9234251939831354e-06,3.841413994062155e-06,3.8088343140471277e-06,3.7786164335590777e-06,3.1593603493962728e-06,3.420952934681904e-06,4.365947915664989e-06,4.407305168527349e-06,4.472172782817952e-06,3.651661584618425e-06,3.150496582888822e-06,3.645855736903418e-06,4.022542322233488e-06,3.584787241188591e-06,3.96048369427812e-06,3.736648494369314e-06,3.6624074748276567e-06,3.752476489545157e-06,4.3908485389286734e-06,4.9134764704809165e-06,5.0287777428212094e-06,4.4068193569914565e-06,4.199985720907238e-06,4.689829527646242e-06,5.081956093429821e-06,4.872515359598199e-06,4.811892492142343e-06,4.970484498940886e-06
Digital_citizen,Digital_citizen,Digital_citizen,en,3.149947727251448e-07,5.589025351655179e-07,8.590005985783611e-07,6.602325628123873e-07,6.719922087664228e-07,4.888863448674841e-07,5.796887359842453e-07,7.051751424444058e-07,5.52904091444563e-07,4.291995119695266e-07,4.450823659416596e-07,3.4758926322953145e-07,3.098126020989954e-07,6.005231351557167e-07,8.007175194106487e-07,7.637411981443697e-07,4.782312875220891e-07,3.7433978737665546e-07,4.764636819947561e-07,6.493753973174811e-07,5.343765764408125e-07,4.383622152226966e-07,3.9898283736747287e-07,4.0809444546804365e-07,4.1930684882219033e-07,5.973492269355925e-07,8.488077538073336e-07,6.508249296832153e-07,6.346841673019915e-07,4.1617972071122154e-07,6.642854935620923e-07,8.499553963127247e-07,8.042283308649593e-07,7.396578155189546e-07,6.62644946713747e-07,4.209893220330425e-07
Digital_commons_(economics),Digital_commons_(economics),Digital_commons_(economics),en,9.415796038970038e-08,7.887449570343515e-08,8.43268834316759e-08,8.889479386671904e-08,1.035895740581498e-07,1.136242503042775e-07,1.0223055745153849e-06,1.0847076815523029e-07,1.0610487392833816e-07,9.246708317340347e-08,1.1274512531753556e-07,1.0141955744367104e-07,9.687160421756338e-08,1.055255735583626e-07,1.0102982860922249e-07,1.2307865857146856e-07,1.1568376104550983e-07,1.4360587319917502e-07,1.2170539703126925e-07,1.1177222982773321e-07,1.1012768428190859e-07,1.3480079492041224e-07,1.2597251655258794e-07,1.2891611192422776e-07,1.5844719991034715e-07,1.3933327407940773e-07,1.1836012519502628e-07,1.1000320456300562e-07,1.1796371247440462e-07,1.2538539409491066e-07,1.0314247931003176e-07,9.665637788011163e-08,1.2096817781427126e-07,1.1477064627666815e-07,1.0781388710159247e-07,9.134121590703009e-08
Digital_divide,Digital_divide,Digital_divide,en,1.4810507111172943e-06,1.4379427293626257e-06,2.4326397236874405e-06,2.5264598956493128e-06,2.531127927661564e-06,2.0697505308493902e-06,1.85309630872686e-06,2.1369432223192816e-06,2.3042025245058703e-06,1.9438237678244284e-06,2.182536922897404e-06,1.8838771345415771e-06,1.409934203070891e-06,1.618128517438044e-06,2.644736402259202e-06,2.857930019696252e-06,2.544827517399272e-06,1.8841304900855941e-06,1.7532748030593e-06,1.9310079225193667e-06,2.1787784566016102e-06,1.7694421755423606e-06,1.9192468349646787e-06,1.8090228356995117e-06,2.181301707719873e-06,2.4918478445654634e-06,2.731886135079522e-06,2.7049842730005548e-06,2.748729585941159e-06,2.11473964417688e-06,2.105983711139584e-06,2.4563134562193504e-06,2.3690588910679142e-06,2.076122991676584e-06,2.211552882119468e-06,1.7120622776420253e-06
Digital_economy,Digital_economy,Digital_economy,en,4.666806640262581e-07,4.609934703632145e-07,5.723585997529936e-07,6.203482066288403e-07,6.347046230537029e-07,5.31640664000382e-07,5.810819608997185e-07,6.20540307418828e-07,6.194752436094518e-07,6.126783852397545e-07,6.88153596882785e-07,5.813619334722191e-07,5.071967706015249e-07,5.199932128168275e-07,6.236908086142668e-07,6.976272638497843e-07,7.731979749878959e-07,9.674106099768305e-07,9.082090961768776e-07,9.431830805283192e-07,8.61980706412135e-07,7.810761006135753e-07,7.846557665800552e-07,8.33097887941963e-07,8.456478472265556e-07,9.432718018559212e-07,1.1035341084359805e-06,1.0733247999451073e-06,1.098879035870103e-06,9.806309238858885e-07,8.838501712027117e-07,9.100330990776564e-07,8.897570336116478e-07,9.10922362438604e-07,9.024624356879492e-07,8.497075161812951e-07
Digital_identity,Digital_identity,Digital_identity,en,3.603126938104619e-07,3.2894114723981627e-07,3.772153180667971e-07,4.360238938709794e-07,4.0934777690245254e-07,3.6445733456494725e-07,3.5184287673068546e-07,4.040593688500032e-07,4.3839262150905455e-07,4.017728347570764e-07,3.9426766157319284e-07,3.742724063986463e-07,3.123502409338518e-07,3.179363167665237e-07,3.8110696458701146e-07,5.443779960532744e-07,4.980320429010415e-07,3.879501947619504e-07,3.990781717711096e-07,4.318726798148651e-07,5.019558095727741e-07,5.027508845991646e-07,6.818445862655053e-07,7.104177181759303e-07,5.939683596338222e-07,6.605072162241821e-07,7.420915760199316e-07,4.953975162708093e-07,4.940687957531882e-07,4.5110541006983855e-07,4.521095317674965e-07,4.6499255184296817e-07,4.960449321769538e-07,4.927337843062395e-07,4.947398677149217e-07,4.5635476716627724e-07
Digital_labor,Digital_labor,Digital_labor,en,3.1464256090323814e-08,2.8432887591434394e-08,3.9445085391222883e-08,5.9488531256815794e-08,6.129146901528324e-08,5.6347404291998526e-08,5.3049717935330277e-08,5.2968740288116695e-08,8.486117861292142e-08,7.892166299909135e-08,6.487948861331021e-08,6.44645848244987e-08,4.854613423203632e-08,4.978213380949515e-08,6.881253881939265e-08,1.0009671436033596e-07,8.845772239945034e-08,8.17696128738586e-08,7.868024848993675e-08,8.68220724187397e-08,9.468922386855692e-08,9.803694176029985e-08,9.201653039365411e-08,8.478482895853861e-08,7.391818204997383e-08,7.569316273517999e-08,1.0071414304120393e-07,1.0387367276646002e-07,9.574976661883493e-08,6.681436225126726e-08,6.879493537716542e-08,9.266597695845564e-08,9.856267382017648e-08,1.1454779065282998e-07,1.1908782656500773e-07,6.967695315984987e-08
Digital_learning,Digital_learning,Digital_learning,en,2.6063674821089132e-08,3.735534185652887e-08,3.435539695364573e-08,2.985693330124277e-08,2.7849165579187633e-08,3.16010184895332e-08,3.890312648590887e-08,2.5678324096195703e-08,2.8059854240149386e-08,3.90690218250821e-08,2.960410232180763e-08,2.9044483272576338e-08,2.8907016292712534e-08,3.482657680370144e-08,4.4789890683421966e-08,4.2478475082188276e-08,4.261466918513665e-08,4.3188930521841436e-08,5.0295601882807666e-08,6.377394494675469e-08,6.700291819394626e-08,6.66734286124073e-08,7.996425135576093e-08,1.0421218722060829e-07,1.0288934049859262e-07,1.2257953264598414e-07,1.4512920016306974e-07,1.8815473496896183e-07,2.1557376027326265e-07,1.7744853351148256e-07,2.191652875948884e-07,2.5704832603667304e-07,2.5863276485491126e-07,2.8046380260036286e-07,2.637882922993278e-07,2.474410118096853e-07
Digital_Single_Market,Digital_Single_Market,Digital_Single_Market,en,0.0,1.1896605686792633e-09,6.130761072536108e-09,7.3233987342670944e-09,7.107946026487219e-09,6.157551396857572e-09,6.8589534300225e-09,8.75135709108015e-09,6.020940383513835e-09,7.164519761619641e-09,8.960628672118019e-09,7.910489346595994e-09,9.157566230134124e-09,1.9243513909552747e-08,7.768071266397995e-08,8.626398016690541e-08,1.0954983139007352e-07,9.098610921350716e-08,1.0766246660458434e-07,1.6614790920338722e-07,1.3729937460940757e-07,1.506902568794439e-07,2.2710685804447432e-07,5.767047276684757e-07,2.1674718543040718e-07,1.7235863489061685e-07,1.8510275157274908e-07,1.8071173207315648e-07,1.8909211053411053e-07,1.6410735403598595e-07,1.882125590507356e-07,1.9453204493072924e-07,2.620797654693873e-07,4.0180868978025777e-07,3.0592874563345273e-07,2.5189096848207915e-07
Digital_transformation,Digital_transformation,Digital_transformation,en,4.422606443740664e-07,4.2458985696162907e-07,5.213460406400046e-07,6.118981311662246e-07,6.30975864482431e-07,5.7462734356335e-07,6.757140840045603e-07,8.398999818728766e-07,8.796253092367477e-07,8.938857858833254e-07,9.959908907578269e-07,9.642532312485e-07,7.436385107361927e-07,7.953637134899383e-07,1.0827029965955007e-06,1.3604003942987988e-06,1.3171806839042235e-06,1.0698637553338536e-06,1.2770103115670494e-06,1.4344662248462137e-06,1.447612971425275e-06,1.2724031890330441e-06,1.4933297740081747e-06,1.5252874675016305e-06,1.4740716175256075e-06,1.5165149260096091e-06,1.5650905804186134e-06,1.6664664571858312e-06,1.5289322733695558e-06,1.177494669804801e-06,1.2823415893308208e-06,1.4032909907823543e-06,1.6824594561719524e-06,1.727576795993654e-06,1.648403187563434e-06,1.6180276669069675e-06
Discrimination,Discrimination,Discrimination,en,1.2097067235204422e-05,6.484363895643192e-06,5.335381579427461e-06,5.695350861803103e-06,5.810338043684569e-06,4.815089012127586e-06,5.121816302721958e-06,6.8013014024295925e-06,6.341527058273761e-06,5.255958864496933e-06,5.657446036808893e-06,5.0559833625265715e-06,1.0142059765935167e-05,7.317346164107433e-06,5.0356634239790124e-06,5.10634838154654e-06,5.090300711604377e-06,3.825381823764591e-06,3.9637914046215085e-06,4.706517137070496e-06,4.724477655693879e-06,3.6869782906505982e-06,4.281703131244577e-06,4.977121295991837e-06,1.1409032953664915e-05,6.464774644051136e-06,4.774498599905655e-06,4.933944728444381e-06,5.0337020165330364e-06,4.067649696667248e-06,4.512109041646016e-06,4.483547968890636e-06,4.87589008794567e-06,4.7394705521668e-06,4.83816186564933e-06,5.203287495380856e-06
Disruptive_innovation,Disruptive_innovation,Disruptive_innovation,en,3.133745983443744e-06,3.0858605490971414e-06,3.682042560375413e-06,4.2680767823308635e-06,4.216410278171148e-06,3.6954602798348234e-06,3.79868131761168e-06,4.064429621629685e-06,4.272822824617404e-06,4.131912881271576e-06,3.9506164132895015e-06,3.699629607098291e-06,2.939137431380035e-06,3.0825180922291174e-06,3.919283817847104e-06,4.324090925033011e-06,3.898488940833196e-06,3.073808697834879e-06,3.1661330373355563e-06,3.3142312231802933e-06,3.622480351388836e-06,3.198559077622325e-06,3.212299172090993e-06,3.3322716298032707e-06,3.1932654645588707e-06,3.1967102899083494e-06,3.6177864636183603e-06,3.992514318049943e-06,3.9082319026190735e-06,2.8555547321251838e-06,3.299361167783824e-06,3.5885897177392363e-06,3.7227606636342073e-06,3.5906498112809265e-06,3.396629994453419e-06,2.8545301012176483e-06
